floor,x,y,time,nop
1,1,19,769,0
1,1,19,770,0
1,1,19,771,0
1,1,19,772,0
1,1,19,773,0
1,1,19,774,0
1,1,19,775,0
1,1,19,776,0
1,1,19,777,0
1,1,19,778,0
1,1,19,779,0
1,1,19,780,0
1,1,19,781,0
1,1,19,782,0
1,1,19,783,0
1,1,19,784,0
1,1,19,785,0
1,1,19,786,0
1,1,19,787,0
1,1,19,788,0
1,1,19,789,0
1,1,19,790,0
1,1,19,791,0
1,1,19,792,0
1,1,19,793,0
1,1,19,794,0
1,1,19,795,0
1,1,19,796,0
1,1,19,797,0
1,1,19,798,0
1,1,19,799,0
1,1,19,800,0
1,1,19,801,0
1,1,19,802,0
1,1,19,803,0
1,1,19,804,0
1,1,19,805,0
1,1,19,806,0
1,1,19,807,0
1,1,19,808,0
1,1,19,809,0
1,1,19,810,0
1,1,19,811,0
1,1,19,812,0
1,1,19,813,0
1,1,19,814,0
1,1,19,815,0
1,1,19,816,0
1,1,19,817,0
1,1,19,818,0
1,1,19,819,0
1,1,19,820,0
1,1,19,821,0
1,1,19,822,0
1,1,19,823,0
1,1,19,824,0
1,1,19,825,0
1,1,19,826,0
1,1,19,827,0
1,1,19,828,0
1,1,19,829,0
1,1,19,830,0
1,1,19,831,0
1,1,19,832,0
1,1,19,833,0
1,1,19,834,0
1,1,19,835,0
1,1,19,836,0
1,1,19,837,0
1,1,19,838,0
1,1,19,839,0
1,1,19,840,0
1,1,19,841,0
1,1,19,842,0
1,1,19,843,0
1,1,19,844,0
1,1,19,845,0
1,1,19,846,0
1,1,19,847,0
1,1,19,848,0
1,1,19,849,1
1,1,19,850,0
1,1,19,851,0
1,1,19,852,0
1,1,19,853,0
1,1,19,854,0
1,1,19,855,0
1,1,19,856,0
1,1,19,857,0
1,1,19,858,0
1,1,19,859,0
1,1,19,860,0
1,1,19,861,0
1,1,19,862,0
1,1,19,863,0
1,1,19,864,0
1,1,19,865,0
1,1,19,866,0
1,1,19,867,0
1,1,19,868,0
1,1,19,869,0
1,1,19,870,0
1,1,19,871,0
1,1,19,872,0
1,1,19,873,0
1,1,19,874,0
1,1,19,875,0
1,1,19,876,0
1,1,19,877,0
1,1,19,878,0
1,1,19,879,0
1,1,19,880,0
1,1,19,881,0
1,1,19,882,0
1,1,19,883,0
1,1,19,884,0
1,1,19,885,0
1,1,19,886,0
1,1,19,887,0
1,1,19,888,0
1,1,19,889,0
1,1,19,890,0
1,1,19,891,0
1,1,19,892,0
1,1,19,893,0
1,1,19,894,0
1,1,19,895,0
1,1,19,896,0
1,1,19,897,0
1,1,19,898,0
1,1,19,899,0
1,1,19,900,0
1,1,19,901,0
1,1,19,902,0
1,1,19,903,0
1,1,19,904,0
1,1,19,905,0
1,1,19,906,0
1,1,19,907,0
1,1,19,908,0
1,1,19,909,0
1,1,19,910,0
1,1,19,911,0
1,1,19,912,0
1,1,19,913,0
1,1,19,914,0
1,1,19,915,0
1,1,19,916,0
1,1,19,917,0
1,1,19,918,0
1,1,19,919,0
1,1,19,920,0
1,1,19,921,0
1,1,19,922,0
1,1,19,923,0
1,1,19,924,0
1,1,19,925,0
1,1,19,926,0
1,1,19,927,0
1,1,19,928,0
1,1,19,929,0
1,1,19,930,0
1,1,19,931,0
1,1,19,932,0
1,1,19,933,0
1,1,19,934,0
1,1,19,935,0
1,1,19,936,0
1,1,19,937,0
1,1,19,938,0
1,1,19,939,1
1,1,19,940,0
1,1,19,941,0
1,1,19,942,1
1,1,19,943,0
1,1,19,944,0
1,1,19,945,0
1,1,19,946,0
1,1,19,947,0
1,1,19,948,0
1,1,19,949,0
1,1,19,950,0
1,1,19,951,0
1,1,19,952,0
1,1,19,953,0
1,1,19,954,0
1,1,19,955,0
1,1,19,956,0
1,1,19,957,0
1,1,19,958,0
1,1,19,959,0
1,1,19,960,0
1,1,19,961,0
1,1,19,962,0
1,1,19,963,0
1,1,19,964,0
1,1,19,965,0
1,1,19,966,0
1,1,19,967,0
1,1,19,968,0
1,1,19,969,0
1,1,19,970,0
1,1,19,971,0
1,1,19,972,0
1,1,19,973,0
1,1,19,974,0
1,1,19,975,0
1,1,19,976,0
1,1,19,977,0
1,1,19,978,1
1,1,19,979,0
1,1,19,980,0
1,1,19,981,1
1,1,19,982,0
1,1,19,983,1
1,1,19,984,0
1,1,19,985,0
1,1,19,986,1
1,1,19,987,0
1,1,19,988,0
1,1,19,989,0
1,1,19,990,0
1,1,19,991,0
1,1,19,992,0
1,1,19,993,0
1,1,19,994,0
1,1,19,995,0
1,1,19,996,0
1,1,19,997,0
1,1,19,998,0
1,1,19,999,0
1,1,19,1000,0
1,1,19,1001,0
1,1,19,1002,0
1,1,19,1003,0
1,1,19,1004,0
1,1,19,1005,0
1,1,19,1006,0
1,1,19,1007,0
1,1,19,1008,0
1,1,19,1009,0
1,1,19,1010,0
1,1,19,1011,0
1,1,19,1012,0
1,1,19,1013,0
1,1,19,1014,0
1,1,19,1015,0
1,1,19,1016,0
1,1,19,1017,0
1,1,19,1018,0
1,1,19,1019,0
1,1,19,1020,0
1,1,19,1021,0
1,1,19,1022,0
1,1,19,1023,0
1,1,19,1024,0
1,1,19,1025,0
1,1,19,1026,0
1,1,19,1027,0
1,1,19,1028,0
1,1,19,1029,0
1,1,19,1030,0
1,1,19,1031,0
1,1,19,1032,1
1,1,19,1033,1
1,1,19,1034,1
1,1,19,1035,0
1,1,19,1036,0
1,1,19,1037,0
1,1,19,1038,0
1,1,19,1039,0
1,1,19,1040,1
1,1,19,1041,0
1,1,19,1042,1
1,1,19,1043,1
1,1,19,1044,1
1,1,19,1045,1
1,1,19,1046,1
1,1,19,1047,1
1,1,19,1048,1
1,1,19,1049,1
1,1,19,1050,1
1,1,19,1051,1
1,1,19,1052,1
1,1,19,1053,1
1,1,19,1054,1
1,1,19,1055,1
1,1,19,1056,0
1,1,19,1057,0
1,1,19,1058,0
1,1,19,1059,0
1,1,19,1060,0
1,1,19,1061,0
1,1,19,1062,0
1,1,19,1063,0
1,1,19,1064,0
1,1,19,1065,0
1,1,19,1066,0
1,1,19,1067,0
1,1,19,1068,0
1,1,19,1069,0
1,1,19,1070,0
1,1,19,1071,0
1,1,19,1072,0
1,1,19,1073,0
1,1,19,1074,0
1,1,19,1075,0
1,1,19,1076,0
1,1,19,1077,0
1,1,19,1078,0
1,1,19,1079,0
1,1,19,1080,0
1,2,10,421,0
1,2,10,422,0
1,2,10,423,0
1,2,10,424,0
1,2,10,425,0
1,2,10,426,0
1,2,10,427,0
1,2,10,428,0
1,2,10,429,0
1,2,10,430,0
1,2,10,431,0
1,2,10,432,0
1,2,10,433,0
1,2,10,434,0
1,2,10,435,0
1,2,10,436,0
1,2,10,437,0
1,2,10,438,0
1,2,10,439,0
1,2,10,440,0
1,2,10,441,0
1,2,10,442,0
1,2,10,443,0
1,2,10,444,0
1,2,10,445,0
1,2,10,446,0
1,2,10,447,0
1,2,10,448,0
1,2,10,449,0
1,2,10,450,0
1,2,10,451,0
1,2,10,452,0
1,2,10,453,0
1,2,10,454,1
1,2,10,455,1
1,2,10,456,1
1,2,10,457,1
1,2,10,458,1
1,2,10,459,1
1,2,10,460,1
1,2,10,461,1
1,2,10,462,1
1,2,10,463,1
1,2,10,464,1
1,2,10,465,1
1,2,10,466,1
1,2,10,467,1
1,2,10,468,1
1,2,10,469,1
1,2,10,470,1
1,2,10,471,1
1,2,10,472,1
1,2,10,473,1
1,2,10,474,1
1,2,10,475,1
1,2,10,476,1
1,2,10,477,1
1,2,10,478,1
1,2,10,479,1
1,2,10,480,1
1,2,10,481,1
1,2,10,482,1
1,2,10,483,1
1,2,10,484,1
1,2,10,485,1
1,2,10,486,1
1,2,10,487,1
1,2,10,488,1
1,2,10,489,1
1,2,10,490,1
1,2,10,491,1
1,2,10,492,1
1,2,10,493,1
1,2,10,494,1
1,2,10,495,1
1,2,10,496,1
1,2,10,497,1
1,2,10,498,1
1,2,10,499,1
1,2,10,500,1
1,2,10,501,1
1,2,10,502,1
1,2,10,503,1
1,2,10,504,1
1,2,10,505,1
1,2,10,506,1
1,2,10,507,1
1,2,10,508,1
1,2,10,509,1
1,2,10,510,1
1,2,10,511,1
1,2,10,512,1
1,2,10,513,1
1,2,10,514,1
1,2,10,515,1
1,2,10,516,1
1,2,10,517,1
1,2,10,518,1
1,2,10,519,1
1,2,10,520,1
1,2,10,521,1
1,2,10,522,1
1,2,10,523,1
1,2,10,524,1
1,2,10,525,1
1,2,10,526,1
1,2,10,527,1
1,2,10,528,1
1,2,10,529,1
1,2,10,530,1
1,2,10,531,1
1,2,10,532,1
1,2,10,533,1
1,2,10,534,1
1,2,10,535,1
1,2,10,536,1
1,2,10,537,1
1,2,10,538,1
1,2,10,539,1
1,2,10,540,1
1,2,10,541,1
1,2,10,542,2
1,2,10,543,1
1,2,10,544,2
1,2,10,545,2
1,2,10,546,1
1,2,10,547,1
1,2,10,548,1
1,2,10,549,1
1,2,10,550,1
1,2,10,551,1
1,2,10,552,1
1,2,10,553,1
1,2,10,554,1
1,2,10,555,1
1,2,10,556,1
1,2,10,557,1
1,2,10,558,1
1,2,10,559,1
1,2,10,560,2
1,2,10,561,1
1,2,10,562,1
1,2,10,563,1
1,2,10,564,1
1,2,10,565,2
1,2,10,566,1
1,2,10,567,1
1,2,10,568,1
1,2,10,569,1
1,2,10,570,1
1,2,10,571,1
1,2,10,572,1
1,2,10,573,1
1,2,10,574,1
1,2,10,575,1
1,2,10,576,1
1,2,10,577,1
1,2,10,578,1
1,2,10,579,1
1,2,10,580,1
1,2,10,581,2
1,2,10,582,1
1,2,10,583,2
1,2,10,584,2
1,2,10,585,2
1,2,10,586,2
1,2,10,587,3
1,2,10,588,2
1,2,10,589,2
1,2,10,590,2
1,2,10,591,2
1,2,10,592,2
1,2,10,593,2
1,2,10,594,1
1,2,10,595,1
1,2,10,596,1
1,2,10,597,1
1,2,10,598,1
1,2,10,599,1
1,2,10,600,1
1,2,10,601,1
1,2,10,602,1
1,2,10,603,1
1,2,10,604,1
1,2,10,605,1
1,2,10,606,1
1,2,10,607,1
1,2,10,608,1
1,2,10,609,1
1,2,10,610,1
1,2,10,611,1
1,2,10,612,1
1,2,10,613,1
1,2,10,614,1
1,2,10,615,1
1,2,10,616,1
1,2,10,617,1
1,2,10,618,1
1,2,10,619,1
1,2,10,620,1
1,2,10,621,1
1,2,10,622,1
1,2,10,623,1
1,2,10,624,1
1,2,10,625,1
1,2,10,626,1
1,2,10,627,1
1,2,10,628,2
1,2,10,629,2
1,2,10,630,2
1,2,10,631,2
1,2,10,632,2
1,2,10,633,2
1,2,10,634,3
1,2,10,635,2
1,2,10,636,2
1,2,10,637,2
1,2,10,638,2
1,2,10,639,2
1,2,10,640,2
1,2,10,641,3
1,2,10,642,2
1,2,10,643,2
1,2,10,644,2
1,2,10,645,1
1,2,10,646,2
1,2,10,647,2
1,2,10,648,2
1,2,10,649,1
1,2,10,650,2
1,2,10,651,1
1,2,10,652,2
1,2,10,653,2
1,2,10,654,2
1,2,10,655,1
1,2,10,656,1
1,2,10,657,1
1,2,10,658,1
1,2,10,659,1
1,2,10,660,1
1,2,10,661,1
1,2,10,662,1
1,2,10,663,1
1,2,10,664,1
1,2,10,665,1
1,2,10,666,1
1,2,10,667,1
1,2,10,668,1
1,2,10,669,1
1,2,10,670,1
1,2,10,671,1
1,2,10,672,1
1,2,10,673,1
1,2,10,674,1
1,2,10,675,1
1,2,10,676,1
1,2,10,677,1
1,2,10,678,1
1,2,10,679,1
1,2,10,680,1
1,2,10,681,1
1,2,10,682,1
1,2,10,683,1
1,2,10,684,1
1,2,10,685,1
1,2,10,686,1
1,2,10,687,1
1,2,10,688,1
1,2,10,689,1
1,2,10,690,1
1,2,10,691,1
1,2,10,692,1
1,2,10,693,1
1,2,10,694,1
1,2,10,695,1
1,2,10,696,1
1,2,10,697,1
1,2,10,698,1
1,2,10,699,1
1,2,10,700,1
1,2,10,701,0
1,2,10,702,0
1,2,10,703,0
1,2,10,704,0
1,2,10,705,0
1,2,10,706,0
1,2,10,707,0
1,2,10,708,0
1,2,10,709,0
1,2,10,710,0
1,2,10,711,0
1,2,10,712,0
1,2,10,713,0
1,2,10,714,0
1,2,10,715,0
1,2,10,716,0
1,2,10,717,0
1,2,10,718,0
1,2,10,719,1
1,2,10,720,0
1,2,10,721,0
1,2,10,722,1
1,2,10,723,1
1,2,10,724,1
1,2,10,725,1
1,2,10,726,1
1,2,10,727,1
1,2,10,728,1
1,2,10,729,1
1,2,10,730,1
1,2,10,731,1
1,2,10,732,1
1,2,10,733,1
1,2,10,734,1
1,2,10,735,1
1,2,10,736,1
1,2,10,737,2
1,2,10,738,3
1,2,10,739,3
1,2,10,740,3
1,2,10,741,4
1,2,10,742,6
1,2,10,743,7
1,2,10,744,6
1,2,10,745,4
1,2,10,746,1
1,2,10,747,3
1,2,10,748,1
1,2,10,749,2
1,2,10,750,2
1,2,10,751,1
1,2,10,752,1
1,2,10,753,1
1,2,10,754,1
1,2,10,755,2
1,2,10,756,2
1,2,10,757,3
1,2,10,758,3
1,2,10,759,2
1,2,10,760,2
1,2,10,761,3
1,2,10,762,3
1,2,10,763,1
1,2,10,764,2
1,2,10,765,3
1,2,10,766,2
1,2,10,767,1
1,2,10,768,2
1,2,10,769,3
1,2,10,770,2
1,2,10,771,2
1,2,10,772,1
1,2,10,773,1
1,2,10,774,1
1,2,10,775,1
1,2,10,776,1
1,2,10,777,1
1,2,10,778,1
1,2,10,779,0
1,2,10,780,1
1,2,10,781,0
1,2,10,782,0
1,2,10,783,0
1,2,10,784,0
1,2,10,785,0
1,2,10,786,0
1,2,10,787,0
1,2,10,788,0
1,2,10,789,0
1,2,10,790,0
1,2,10,791,0
1,2,10,792,0
1,2,10,793,0
1,2,10,794,0
1,2,10,795,0
1,2,10,796,0
1,2,10,797,0
1,2,10,798,0
1,2,10,799,0
1,2,10,800,0
1,2,10,801,0
1,2,10,802,0
1,2,10,803,0
1,2,10,804,0
1,2,10,805,0
1,2,10,806,0
1,2,10,807,0
1,2,10,808,0
1,2,10,809,0
1,2,10,810,0
1,2,10,811,0
1,2,10,812,0
1,2,10,813,0
1,2,10,814,0
1,2,10,815,0
1,2,10,816,0
1,2,10,817,0
1,2,10,818,0
1,2,10,819,0
1,2,10,820,0
1,2,10,821,1
1,2,10,822,1
1,2,10,823,1
1,2,10,824,1
1,2,10,825,0
1,2,10,826,0
1,2,10,827,0
1,2,10,828,1
1,2,10,829,1
1,2,10,830,1
1,2,10,831,0
1,2,10,832,0
1,2,10,833,0
1,2,10,834,0
1,2,10,835,1
1,2,10,836,1
1,2,10,837,1
1,2,10,838,1
1,2,10,839,0
1,2,10,840,0
1,2,10,841,0
1,2,10,842,0
1,2,10,843,0
1,2,10,844,0
1,2,10,845,0
1,2,10,846,0
1,2,10,847,0
1,2,10,848,0
1,2,10,849,1
1,2,10,850,1
1,2,10,851,0
1,2,10,852,1
1,2,10,853,0
1,2,10,854,0
1,2,10,855,1
1,2,10,856,1
1,2,10,857,1
1,2,10,858,0
1,2,10,859,1
1,2,10,860,0
1,2,10,861,0
1,2,10,862,0
1,2,10,863,1
1,2,10,864,0
1,2,10,865,0
1,2,10,866,0
1,2,10,867,0
1,2,10,868,1
1,2,10,869,0
1,2,10,870,1
1,2,10,871,0
1,2,10,872,0
1,2,10,873,1
1,2,10,874,0
1,2,10,875,0
1,2,10,876,0
1,2,10,877,0
1,2,10,878,0
1,2,10,879,0
1,2,10,880,0
1,2,10,881,0
1,2,10,882,0
1,2,10,883,0
1,2,10,884,0
1,2,10,885,0
1,2,10,886,0
1,2,10,887,0
1,2,10,888,0
1,2,10,889,0
1,2,10,890,0
1,2,10,891,1
1,2,10,892,0
1,2,10,893,0
1,2,10,894,0
1,2,10,895,0
1,2,10,896,0
1,2,10,897,1
1,2,10,898,1
1,2,10,899,0
1,2,10,900,0
1,2,10,901,0
1,2,10,902,1
1,2,10,903,1
1,2,10,904,0
1,2,10,905,0
1,2,10,906,1
1,2,10,907,0
1,2,10,908,1
1,2,10,909,0
1,2,10,910,1
1,2,10,911,0
1,2,10,912,1
1,2,10,913,1
1,2,10,914,1
1,2,10,915,1
1,2,10,916,0
1,2,10,917,0
1,2,10,918,0
1,2,10,919,0
1,2,10,920,1
1,2,10,921,0
1,2,10,922,0
1,2,10,923,1
1,2,10,924,0
1,2,10,925,0
1,2,10,926,0
1,2,10,927,0
1,2,10,928,0
1,2,10,929,0
1,2,10,930,0
1,2,10,931,0
1,2,10,932,0
1,2,10,933,0
1,2,10,934,0
1,2,10,935,0
1,2,10,936,0
1,2,10,937,0
1,2,10,938,0
1,2,10,939,1
1,2,10,940,1
1,2,10,941,1
1,2,10,942,1
1,2,10,943,0
1,2,10,944,1
1,2,10,945,0
1,2,10,946,0
1,2,10,947,0
1,2,10,948,1
1,2,10,949,1
1,2,10,950,1
1,2,10,951,0
1,2,10,952,0
1,2,10,953,1
1,2,10,954,1
1,2,10,955,1
1,2,10,956,1
1,2,10,957,0
1,2,10,958,0
1,2,10,959,0
1,2,10,960,1
1,2,10,961,1
1,2,10,962,0
1,2,10,963,1
1,2,10,964,0
1,2,10,965,0
1,2,10,966,0
1,2,10,967,1
1,2,10,968,1
1,2,10,969,0
1,2,10,970,0
1,2,10,971,0
1,2,10,972,0
1,2,10,973,0
1,2,10,974,0
1,2,10,975,0
1,2,10,976,0
1,2,10,977,1
1,2,10,978,0
1,2,10,979,0
1,2,10,980,0
1,2,10,981,0
1,2,10,982,0
1,2,10,983,0
1,2,10,984,0
1,2,10,985,0
1,2,10,986,1
1,2,10,987,0
1,2,10,988,0
1,2,10,989,0
1,2,10,990,1
1,2,10,991,1
1,2,10,992,0
1,2,10,993,0
1,2,10,994,1
1,2,10,995,0
1,2,10,996,1
1,2,10,997,1
1,2,10,998,0
1,2,10,999,0
1,2,10,1000,0
1,2,10,1001,1
1,2,10,1002,1
1,2,10,1003,0
1,2,10,1004,0
1,2,10,1005,0
1,2,10,1006,0
1,2,10,1007,0
1,2,10,1008,0
1,2,10,1009,0
1,2,10,1010,0
1,2,10,1011,0
1,2,10,1012,0
1,2,10,1013,0
1,2,10,1014,0
1,2,10,1015,0
1,2,10,1016,0
1,2,10,1017,0
1,2,10,1018,0
1,2,10,1019,0
1,2,10,1020,0
1,2,10,1021,0
1,2,10,1022,0
1,2,10,1023,0
1,2,10,1024,0
1,2,10,1025,0
1,2,10,1026,0
1,2,10,1027,0
1,2,10,1028,0
1,2,10,1029,0
1,2,10,1030,0
1,2,10,1031,0
1,2,10,1032,1
1,2,10,1033,1
1,2,10,1034,0
1,2,10,1035,0
1,2,10,1036,0
1,2,10,1037,0
1,2,10,1038,0
1,2,10,1039,0
1,2,10,1040,0
1,2,10,1041,0
1,2,10,1042,0
1,2,10,1043,0
1,2,10,1044,1
1,2,10,1045,0
1,2,10,1046,0
1,2,10,1047,1
1,2,10,1048,1
1,2,10,1049,0
1,2,10,1050,0
1,2,10,1051,0
1,2,10,1052,0
1,2,10,1053,1
1,2,10,1054,1
1,2,10,1055,0
1,2,10,1056,0
1,2,10,1057,0
1,2,10,1058,0
1,2,10,1059,0
1,2,10,1060,0
1,2,10,1061,0
1,2,10,1062,0
1,2,10,1063,0
1,2,10,1064,0
1,2,10,1065,0
1,2,10,1066,0
1,2,10,1067,0
1,2,10,1068,0
1,2,10,1069,0
1,2,10,1070,0
1,2,10,1071,0
1,2,10,1072,0
1,2,10,1073,0
1,2,10,1074,0
1,2,10,1075,0
1,2,10,1076,0
1,2,10,1077,0
1,2,10,1078,0
1,2,10,1079,0
1,2,10,1080,0
1,2,11,421,0
1,2,11,422,0
1,2,11,423,0
1,2,11,424,0
1,2,11,425,0
1,2,11,426,0
1,2,11,427,0
1,2,11,428,0
1,2,11,429,0
1,2,11,430,0
1,2,11,431,0
1,2,11,432,0
1,2,11,433,0
1,2,11,434,0
1,2,11,435,0
1,2,11,436,0
1,2,11,437,0
1,2,11,438,0
1,2,11,439,0
1,2,11,440,0
1,2,11,441,0
1,2,11,442,0
1,2,11,443,0
1,2,11,444,0
1,2,11,445,0
1,2,11,446,0
1,2,11,447,0
1,2,11,448,0
1,2,11,449,0
1,2,11,450,0
1,2,11,451,0
1,2,11,452,0
1,2,11,453,0
1,2,11,454,1
1,2,11,455,0
1,2,11,456,0
1,2,11,457,0
1,2,11,458,0
1,2,11,459,0
1,2,11,460,0
1,2,11,461,0
1,2,11,462,0
1,2,11,463,0
1,2,11,464,0
1,2,11,465,0
1,2,11,466,0
1,2,11,467,0
1,2,11,468,0
1,2,11,469,0
1,2,11,470,0
1,2,11,471,0
1,2,11,472,0
1,2,11,473,0
1,2,11,474,0
1,2,11,475,0
1,2,11,476,0
1,2,11,477,0
1,2,11,478,0
1,2,11,479,0
1,2,11,480,0
1,2,11,481,0
